MolecularFormula,Mass,C,H,O,N,S,P,El_comp,DBE,HC,OC,NC,AI_mod,NOSC,compound_class,log_CIR
C20H35O8NS4,544.117314,20,35,8,1,4,0,CHONS,4.0,1.75,0.4,0.05,0.0,-0.40000000000000036,lipid_like,1.4816568143932516
C25H24O13,544.117825333333,25,24,13,0,0,0,CHO,14.0,0.96,0.52,0.0,0.40540540540540543,0.08000000000000007,other,1.259344254281164
C24H23O12N3,544.120889,24,23,12,3,0,0,CHON,15.0,0.9583333333333334,0.5,0.125,0.5,0.4166666666666665,aromatic,0.9916234963404175
C22H27O15N,544.13092425,22,27,15,1,0,0,CHON,10.0,1.2272727272727273,0.6818181818181818,0.045454545454545456,0.14814814814814814,0.27272727272727293,N_containing,1.2656536810484162
C25H28O7N3SP,544.1313435,25,28,7,3,1,1,CHONSP,13.5,1.12,0.28,0.12,0.45454545454545453,-0.3200000000000003,CRAM,0.9703867166773384
C22H28O15,544.138854363636,22,28,15,0,0,0,CHO,9.0,1.2727272727272727,0.6818181818181818,0.0,0.10344827586206896,0.09090909090909083,other,1.257312914974339
C26H27O12N,544.1458875,26,27,12,1,0,0,CHON,14.0,1.0384615384615385,0.46153846153846156,0.038461538461538464,0.39473684210526316,0.0,CRAM,0.96458859796037
C29H28O4N3SP,544.146351,29,28,4,3,1,1,CHONSP,17.5,0.9655172413793104,0.13793103448275862,0.10344827586206896,0.5909090909090909,-0.4827586206896548,aromatic,0.8925377280330693
C26H28O12,544.153953,26,28,12,0,0,0,CHO,13.0,1.0769230769230769,0.46153846153846156,0.0,0.35,-0.1538461538461542,CRAM,0.9507811652196259
C19H36O9N2S3,544.154442666667,19,36,9,2,3,0,CHONS,3.0,1.894736842105263,0.47368421052631576,0.10526315789473684,0.0,-0.3157894736842106,lipid_like,1.468752541158507
C25H27O11N3,544.157342666667,25,27,11,3,0,0,CHON,14.0,1.08,0.44,0.12,0.42424242424242425,0.16000000000000014,CRAM,0.994277758781551
C23H33O12P,544.167206227273,23,33,12,0,0,1,CHOP,7.5,1.434782608695652,0.5217391304347826,0.0,0.09375,-0.6086956521739131,other,1.2436419041289695
C26H32O6N3SP,544.167563857143,26,32,6,3,1,1,CHONSP,12.5,1.2307692307692308,0.23076923076923078,0.11538461538461539,0.3888888888888889,-0.5384615384615383,CRAM,0.989132291530739
C23H32O14,544.175253,23,32,14,0,0,0,CHO,8.0,1.391304347826087,0.6086956521739131,0.0,0.0625,-0.17391304347826075,other,1.25645105654496
C27H32O11,544.190566333333,27,32,11,0,0,0,CHO,12.0,1.1851851851851851,0.4074074074074074,0.0,0.3023255813953488,-0.37037037037037024,CRAM,0.9749259919478783
C27H32O11,544.190861,27,32,11,0,0,0,CHO,12.0,1.1851851851851851,0.4074074074074074,0.0,0.3023255813953488,-0.37037037037037024,CRAM,0.9749259919478783
C24H37O11P,544.2034151,24,37,11,0,0,1,CHOP,6.5,1.5416666666666667,0.4583333333333333,0.0,0.05714285714285714,-0.833333333333333,lipid_like,1.1897950862087574
C25H41O10P,544.239834,25,41,10,0,0,1,CHOP,5.5,1.64,0.4,0.0,0.02631578947368421,-1.04,lipid_like,1.3502930928731223
C24H18O15,545.057243586957,24,18,15,0,0,0,CHO,16.0,0.75,0.625,0.0,0.5151515151515151,0.5,aromatic,0.8972376153680062
C21H23O15P,545.070074,21,23,15,0,0,1,CHOP,10.5,1.0952380952380953,0.7142857142857143,0.0,0.24,0.09523809523809534,other,1.2521783820152432
C21H22O17,545.078379103448,21,22,17,0,0,0,CHO,11.0,1.0476190476190477,0.8095238095238095,0.0,0.2,0.5714285714285716,other,1.2625788147396326
C24H23O9N2SP,545.078769333333,24,23,9,2,1,1,CHONSP,14.5,0.9583333333333334,0.375,0.08333333333333333,0.5161290322580645,-0.08333333333333304,aromatic,0.9334500423457983
C25H22O14,545.093570474576,25,22,14,0,0,0,CHO,15.0,0.88,0.56,0.0,0.4444444444444444,0.2400000000000002,other,1.265502257032892
C25H22O14,545.093855,25,22,14,0,0,0,CHO,15.0,0.88,0.56,0.0,0.4444444444444444,0.2400000000000002,other,1.265502257032892
C22H27O14P,545.106723,22,27,14,0,0,1,CHOP,9.5,1.2272727272727273,0.6363636363636364,0.0,0.17857142857142858,-0.18181818181818166,other,1.2515799515681216
C22H26O16,545.114686818182,22,26,16,0,0,0,CHO,10.0,1.1818181818181819,0.7272727272727273,0.0,0.14285714285714285,0.27272727272727293,other,1.2626757440898522
C22H26O16,545.1151035,22,26,16,0,0,0,CHO,10.0,1.1818181818181819,0.7272727272727273,0.0,0.14285714285714285,0.27272727272727293,other,1.2626757440898522
C26H30O5N2S3,545.1244175,26,30,5,2,3,0,CHONS,13.0,1.1538461538461537,0.19230769230769232,0.07692307692307693,0.35135135135135137,-0.3076923076923075,CRAM,0.9432406524504926
C26H26O13,545.129989967213,26,26,13,0,0,0,CHO,14.0,1.0,0.5,0.0,0.38461538461538464,0.0,other,1.2635656482172217
C26H26O13,545.13041,26,26,13,0,0,0,CHO,14.0,1.0,0.5,0.0,0.38461538461538464,0.0,other,1.2635656482172217
C27H34O2N2S4,545.143133568965,27,34,2,2,4,0,CHONS,12.0,1.2592592592592593,0.07407407407407407,0.07407407407407407,0.3,-0.5925925925925926,CRAM,0.8984765021696668
C23H30O15,545.1510774285712,23,30,15,0,0,0,CHO,9.0,1.3043478260869565,0.6521739130434783,0.0,0.0967741935483871,0.0,other,1.2621840199511776
C24H27O11N3,545.1606440625,24,27,11,3,0,0,CHON,13.0,1.125,0.4583333333333333,0.125,0.3870967741935484,0.16666666666666652,CRAM,1.017193285023579
C26H32O7N2P2,545.161073333333,26,32,7,2,0,2,CHONP,12.0,1.2307692307692308,0.2692307692307692,0.07692307692307693,0.40540540540540543,-0.8461538461538458,CRAM,0.9985331499435954
C27H30O12,545.166388338462,27,30,12,0,0,0,CHO,13.0,1.1111111111111112,0.4444444444444444,0.0,0.3333333333333333,-0.22222222222222232,CRAM,0.9548228699313834
C27H30O12,545.166692,27,30,12,0,0,0,CHO,13.0,1.1111111111111112,0.4444444444444444,0.0,0.3333333333333333,-0.22222222222222232,CRAM,0.9548228699313834
C24H35O12P,545.179564016394,24,35,12,0,0,1,CHOP,7.5,1.4583333333333333,0.5,0.0,0.08823529411764706,-0.666666666666667,other,1.248275297525596
C24H34O14,545.1876196,24,34,14,0,0,0,CHO,8.0,1.4166666666666667,0.5833333333333334,0.0,0.058823529411764705,-0.25,other,1.2610844499415865
C27H35O6N2SP,545.1879585,27,35,6,2,1,1,CHONSP,11.5,1.2962962962962963,0.2222222222222222,0.07407407407407407,0.325,-0.7407407407407405,CRAM,1.003432368906029
C35H30O6,545.196964777778,35,30,6,0,0,0,CHO,21.0,0.8571428571428571,0.17142857142857143,0.0,0.5625,-0.5142857142857142,aromatic,0.82887906783269
C27H36O6N2P2,545.197493666667,27,36,6,2,0,2,CHONP,11.0,1.3333333333333333,0.2222222222222222,0.07407407407407407,0.35,-1.0370370370370372,CRAM,1.0170990355726957
C28H34O11,545.202815925374,28,34,11,0,0,0,CHO,12.0,1.2142857142857142,0.39285714285714285,0.0,0.28888888888888886,-0.4285714285714288,CRAM,0.9788026823232261
C28H34O11,545.203119,28,34,11,0,0,0,CHO,12.0,1.2142857142857142,0.39285714285714285,0.0,0.28888888888888886,-0.4285714285714288,CRAM,0.9788026823232261
C25H38O13,545.223943,25,38,13,0,0,0,CHO,7.0,1.52,0.52,0.0,0.02702702702702703,-0.4800000000000004,carbohydrate_like,0.9520675660586699
C28H39O5N2SP,545.224334,28,39,5,2,1,1,CHONSP,10.5,1.3928571428571428,0.17857142857142858,0.07142857142857142,0.27906976744186046,-0.9285714285714288,CRAM,1.019492380870931
C29H42O2N2S3,545.233668,29,42,2,2,3,0,CHONS,10.0,1.4482758620689655,0.06896551724137931,0.06896551724137931,0.21739130434782608,-0.8965517241379306,CRAM,0.9607444827383478
C29H38O10,545.239230322034,29,38,10,0,0,0,CHO,11.0,1.3103448275862069,0.3448275862068966,0.0,0.25,-0.6206896551724137,CRAM,1.0019408387562856
C26H42O12,545.260232,26,42,12,0,0,0,CHO,6.0,1.6153846153846154,0.46153846153846156,0.0,0.0,-0.6923076923076925,lipid_like,1.3115811652196259
C30H42O9,545.27567547619,30,42,9,0,0,0,CHO,10.0,1.4,0.3,0.0,0.21568627450980393,-0.7999999999999998,CRAM,1.0241032765688227
C23H18O15,546.060674,23,18,15,0,0,0,CHO,15.0,0.782608695652174,0.6521739130434783,0.0,0.4838709677419355,0.5217391304347827,other,1.2621840199511776
C24H21O14N,546.088868666667,24,21,14,1,0,0,CHON,15.0,0.875,0.5833333333333334,0.041666666666666664,0.46875,0.4166666666666665,N_containing,1.269425216015664
C24H22O14,546.096989666667,24,22,14,0,0,0,CHO,14.0,0.9166666666666666,0.5833333333333334,0.0,0.4117647058823529,0.25,other,1.2610844499415865
C25H25O13N,546.1252846,25,25,13,1,0,0,CHON,14.0,1.0,0.52,0.04,0.4,0.16000000000000014,N_containing,1.2676850203552412
C28H26O5N3SP,546.125717,28,26,5,3,1,1,CHONSP,17.5,0.9285714285714286,0.17857142857142858,0.10714285714285714,0.6097560975609756,-0.35714285714285676,aromatic,0.9032340082073987
C25H26O13,546.1333096,25,26,13,0,0,0,CHO,13.0,1.04,0.52,0.0,0.35135135135135137,0.0,other,1.259344254281164
C25H26O13,546.133720166667,25,26,13,0,0,0,CHO,13.0,1.04,0.52,0.0,0.35135135135135137,0.0,other,1.259344254281164
C22H30O15,546.154574,22,30,15,0,0,0,CHO,8.0,1.3636363636363635,0.6818181818181818,0.0,0.034482758620689655,0.0,other,1.257312914974339
C26H29O12N,546.161612,26,29,12,1,0,0,CHON,13.0,1.1153846153846154,0.46153846153846156,0.038461538461538464,0.34210526315789475,-0.07692307692307665,CRAM,0.9919219312937033
C26H29O12N,546.1619005,26,29,12,1,0,0,CHON,13.0,1.1153846153846154,0.46153846153846156,0.038461538461538464,0.34210526315789475,-0.07692307692307665,CRAM,0.9919219312937033
C26H30O12,546.169739529412,26,30,12,0,0,0,CHO,12.0,1.1538461538461537,0.46153846153846156,0.0,0.3,-0.23076923076923084,CRAM,0.9781144985529592
C26H30O12,546.170174666667,26,30,12,0,0,0,CHO,12.0,1.1538461538461537,0.46153846153846156,0.0,0.3,-0.23076923076923084,CRAM,0.9781144985529592
C23H35O12P,546.182862,23,35,12,0,0,1,CHOP,6.5,1.5217391304347827,0.5217391304347826,0.0,0.03125,-0.6956521739130439,carbohydrate_like,0.9972990419530642
C27H33O11N,546.198255,27,33,11,1,0,0,CHON,12.0,1.2222222222222223,0.4074074074074074,0.037037037037037035,0.2926829268292683,-0.2962962962962967,CRAM,1.0160667580219558
C27H34O11,546.2061325,27,34,11,0,0,0,CHO,11.0,1.2592592592592593,0.4074074074074074,0.0,0.2558139534883721,-0.44444444444444464,CRAM,1.0022593252812118
C30H33O5N3S,546.206666,30,33,5,3,1,0,CHONS,16.0,1.1,0.16666666666666666,0.1,0.46808510638297873,-0.40000000000000036,CRAM,0.8935426694072117
C28H38O10,546.242442666667,28,38,10,0,0,0,CHO,10.0,1.3571428571428572,0.35714285714285715,0.0,0.21739130434782608,-0.6428571428571432,CRAM,1.0255495485629522
C23H16O16,547.03650672,23,16,16,0,0,0,CHO,16.0,0.6956521739130435,0.6956521739130435,0.0,0.5333333333333333,0.6956521739130435,aromatic,0.8939912935111353
C24H20O15,547.072934890909,24,20,15,0,0,0,CHO,15.0,0.8333333333333334,0.625,0.0,0.45454545454545453,0.4166666666666665,other,1.266817413347804
C21H24O17,547.094114,21,24,17,0,0,0,CHO,10.0,1.1428571428571428,0.8095238095238095,0.0,0.12,0.4761904761904763,other,1.2625788147396326
C24H25O9N2SP,547.094448,24,25,9,2,1,1,CHONSP,13.5,1.0416666666666667,0.375,0.08333333333333333,0.45161290322580644,-0.16666666666666696,CRAM,0.9697769240662284
C25H24O14,547.109332903226,25,24,14,0,0,0,CHO,14.0,0.96,0.56,0.0,0.3888888888888889,0.16000000000000014,other,1.265502257032892
C28H25O6N2SP,547.1097545,28,25,6,2,1,1,CHONSP,17.5,0.8928571428571429,0.21428571428571427,0.07142857142857142,0.5952380952380952,-0.35714285714285676,aromatic,0.9044836624559798
C34H28OS3,547.122938666667,34,28,1,0,3,0,CHOS,21.0,0.8235294117647058,0.029411764705882353,0.0,0.5737704918032787,-0.5882352941176467,aromatic,0.674513276177444
C22H28O16,547.1305398,22,28,16,0,0,0,CHO,9.0,1.2727272727272727,0.7272727272727273,0.0,0.07142857142857142,0.18181818181818166,other,1.2626757440898522
C33H24O8,547.13991,33,24,8,0,0,0,CHO,22.0,0.7272727272727273,0.24242424242424243,0.0,0.6206896551724138,-0.2424242424242422,aromatic,0.8339309272787903
C26H28O13,547.145745217391,26,28,13,0,0,0,CHO,13.0,1.0769230769230769,0.5,0.0,0.3333333333333333,-0.07692307692307665,other,1.2635656482172217
C24H37O8S2P,547.1594815,24,37,8,0,2,1,CHOSP,6.5,1.5416666666666667,0.3333333333333333,0.0,0.029411764705882353,-0.916666666666667,lipid_like,1.1633331699596088
C26H34O7N2P2,547.176737,26,34,7,2,0,2,CHONP,11.0,1.3076923076923077,0.2692307692307692,0.07692307692307693,0.35135135135135137,-0.9230769230769234,CRAM,1.0258664832769286
C40H24ON2,547.1816,40,24,1,2,0,0,CHON,30.0,0.6,0.025,0.05,0.76,-0.40000000000000036,condensed_aromatic,0.7978000151410035
C27H32O12,547.182152544118,27,32,12,0,0,0,CHO,12.0,1.1851851851851851,0.4444444444444444,0.0,0.2857142857142857,-0.2962962962962967,CRAM,0.9821562032647168
C30H33O4N2SP,547.182599,30,33,4,2,1,1,CHONSP,15.5,1.1,0.13333333333333333,0.06666666666666667,0.4791666666666667,-0.7333333333333334,CRAM,0.8715922595818693
C28H36O11,547.218513151515,28,36,11,0,0,0,CHO,11.0,1.2857142857142858,0.39285714285714285,0.0,0.24444444444444444,-0.5,CRAM,1.0061360156565593
C21H44O8N2S3,547.2188,21,44,8,2,3,0,CHONS,1.0,2.0952380952380953,0.38095238095238093,0.09523809523809523,0.0,-0.7619047619047619,lipid_like,1.2378173767720688
C29H40O10,547.254832807692,29,40,10,0,0,0,CHO,10.0,1.3793103448275863,0.3448275862068966,0.0,0.20833333333333334,-0.6896551724137927,CRAM,1.0292741720896188
C22H48O7N2S3,547.2552235,22,48,7,2,3,0,CHONS,0.0,2.1818181818181817,0.3181818181818182,0.09090909090909091,0.0,-1.0,lipid_like,1.259189450542767
C31H48O2S3,547.27443,31,48,2,0,3,0,CHOS,8.0,1.5483870967741935,0.06451612903225806,0.0,0.14814814814814814,-1.225806451612903,lipid_like,0.9845756286905403
C30H44O9,547.291258111111,30,44,9,0,0,0,CHO,9.0,1.4666666666666666,0.3,0.0,0.17647058823529413,-0.8666666666666663,CRAM,1.0514366099021561
C31H48O4S2,547.291969,31,48,4,0,2,0,CHOS,8.0,1.5483870967741935,0.12903225806451613,0.0,0.14814814814814814,-1.161290322580645,lipid_like,1.0421727011942488
C23H19O15N,548.0680365,23,19,15,1,0,0,CHON,15.0,0.8260869565217391,0.6521739130434783,0.043478260869565216,0.4827586206896552,0.6086956521739131,N_containing,1.270524786025255
C16H27O12N3S3,548.068475,16,27,12,3,3,0,CHONS,5.0,1.6875,0.75,0.1875,0.0,0.75,carbohydrate_like,1.2949209614204569
C18H31O10NS4,548.075945,18,31,10,1,4,0,CHONS,4.0,1.7222222222222223,0.5555555555555556,0.05555555555555555,0.0,0.0,carbohydrate_like,1.3270460547209195
C24H23O14N,548.104697666667,24,23,14,1,0,0,CHON,14.0,0.9583333333333334,0.5833333333333334,0.041666666666666664,0.40625,0.3333333333333335,N_containing,1.269425216015664
C24H24O14,548.112546230769,24,24,14,0,0,0,CHO,13.0,1.0,0.5833333333333334,0.0,0.35294117647058826,0.16666666666666652,other,1.2610844499415865
C20H39O4NS6,548.112922666667,20,39,4,1,6,0,CHONS,2.0,1.95,0.2,0.05,0.0,-0.7999999999999998,lipid_like,1.2873930752228766
C25H27O13N,548.14088625,25,27,13,1,0,0,CHON,13.0,1.08,0.52,0.04,0.34285714285714286,0.08000000000000007,N_containing,1.2676850203552412
C28H28O5N3SP,548.141351666667,28,28,5,3,1,1,CHONSP,16.5,1.0,0.17857142857142858,0.10714285714285714,0.5609756097560976,-0.4285714285714288,aromatic,0.9139006748740655
C25H28O13,548.1489705,25,28,13,0,0,0,CHO,12.0,1.12,0.52,0.0,0.2972972972972973,-0.08000000000000007,other,1.259344254281164
C19H37O11NSP2,548.149347428571,19,37,11,1,1,2,CHONSP,2.0,1.9473684210526316,0.5789473684210527,0.05263157894736842,0.0,-1.0526315789473681,carbohydrate_like,1.2283672691921388
C23H37O8S2P,548.162759,23,37,8,0,2,1,CHOSP,5.5,1.608695652173913,0.34782608695652173,0.0,0.0,-0.9565217391304346,lipid_like,1.3226997765629824
C26H31O12N,548.1776082,26,31,12,1,0,0,CHON,12.0,1.1923076923076923,0.46153846153846156,0.038461538461538464,0.2894736842105263,-0.1538461538461542,CRAM,1.0192552646270368
C20H41O10NSP2,548.185331344828,20,41,10,1,1,2,CHONSP,1.0,2.05,0.5,0.05,0.0,-1.2999999999999998,carbohydrate_like,1.0929322635487932
C20H41O10NSP2,548.185698,20,41,10,1,1,2,CHONSP,1.0,2.05,0.5,0.05,0.0,-1.2999999999999998,carbohydrate_like,1.0929322635487932
C23H35O14N,548.1984995,23,35,14,1,0,0,CHON,7.0,1.5217391304347827,0.6086956521739131,0.043478260869565216,0.0,-0.17391304347826075,carbohydrate_like,0.9876759903600888
C27H36O11,548.221764,27,36,11,0,0,0,CHO,10.0,1.3333333333333333,0.4074074074074074,0.0,0.20930232558139536,-0.5185185185185182,CRAM,1.029592658614545
C20H44O8N2S3,548.222201333333,20,44,8,2,3,0,CHONS,0.0,2.2,0.4,0.1,0.0,-0.7999999999999998,lipid_like,1.2597226197975284
C28H40O10,548.258039,28,40,10,0,0,0,CHO,9.0,1.4285714285714286,0.35714285714285715,0.0,0.17391304347826086,-0.7142857142857144,CRAM,1.0528828818962856
C23H18O16,549.05222845,23,18,16,0,0,0,CHO,15.0,0.782608695652174,0.6956521739130435,0.0,0.4666666666666667,0.6086956521739131,other,1.2675468490666908
C20H23O16P,549.065221,20,23,16,0,0,1,CHOP,9.5,1.15,0.8,0.0,0.13636363636363635,0.20000000000000018,other,1.2521131208228828
C24H22O15,549.088654770492,24,22,15,0,0,0,CHO,14.0,0.9166666666666666,0.625,0.0,0.3939393939393939,0.3333333333333335,other,1.266817413347804
C21H27O15P,549.101583,21,27,15,0,0,1,CHOP,8.5,1.2857142857142858,0.7142857142857143,0.0,0.08,-0.0952380952380949,other,1.2521783820152432
C24H28O7N2SP2,549.102001,24,28,7,2,1,2,CHONSP,12.0,1.1666666666666667,0.2916666666666667,0.08333333333333333,0.41935483870967744,-0.666666666666667,CRAM,0.9898939489162321
C21H30O9N2S3,549.104094,21,30,9,2,3,0,CHONS,8.0,1.4285714285714286,0.42857142857142855,0.09523809523809523,0.0,0.0,CRAM,1.105471226067001
C25H26O14,549.125026264706,25,26,14,0,0,0,CHO,13.0,1.04,0.56,0.0,0.3333333333333333,0.08000000000000007,other,1.265502257032892
C28H27O6N2SP,549.125387,28,27,6,2,1,1,CHONSP,16.5,0.9642857142857143,0.21428571428571427,0.07142857142857142,0.5476190476190477,-0.4285714285714288,aromatic,0.9148963608686782
C34H30OS3,549.138456,34,30,1,0,3,0,CHOS,20.0,0.8823529411764706,0.029411764705882353,0.0,0.5409836065573771,-0.6470588235294121,aromatic,0.7090160084178811
C27H35O6S2P,549.1539755,27,35,6,0,2,1,CHOSP,10.5,1.2962962962962963,0.2222222222222222,0.0,0.2619047619047619,-0.8888888888888893,CRAM,0.9655591307610084
C26H30O13,549.161397136986,26,30,13,0,0,0,CHO,12.0,1.1538461538461537,0.5,0.0,0.28205128205128205,-0.1538461538461542,other,1.2635656482172217
C23H35O13P,549.174405333333,23,35,13,0,0,1,CHOP,6.5,1.5217391304347827,0.5652173913043478,0.0,0.0,-0.6086956521739131,carbohydrate_like,1.0010996989040715
C23H34O15,549.1823975,23,34,15,0,0,0,CHO,7.0,1.4782608695652173,0.6521739130434783,0.0,0.0,-0.17391304347826075,other,1.2621840199511776
C27H34O12,549.197732108108,27,34,12,0,0,0,CHO,11.0,1.2592592592592593,0.4444444444444444,0.0,0.23809523809523808,-0.37037037037037024,CRAM,1.00948953659805
C28H39O9P,549.225967875,28,39,9,0,0,1,CHOP,9.5,1.3928571428571428,0.32142857142857145,0.0,0.2222222222222222,-0.9285714285714288,CRAM,1.0304612820356764
C28H38O11,549.234050983871,28,38,11,0,0,0,CHO,10.0,1.3571428571428572,0.39285714285714285,0.0,0.2,-0.5714285714285712,CRAM,1.0334693489898927
C21H46O8N2S3,549.234393,21,46,8,2,3,0,CHONS,0.0,2.1904761904761907,0.38095238095238093,0.09523809523809523,0.0,-0.8571428571428568,lipid_like,1.265150710105402
C29H42O10,549.2704138,29,42,10,0,0,0,CHO,9.0,1.4482758620689655,0.3448275862068966,0.0,0.16666666666666666,-0.7586206896551726,CRAM,1.0566075054229522
C34H46O2S2,549.286783,34,46,2,0,2,0,CHOS,12.0,1.3529411764705883,0.058823529411764705,0.0,0.2903225806451613,-1.117647058823529,CRAM,0.8575748295554695
C34H46O4S,549.304566444445,34,46,4,0,1,0,CHOS,12.0,1.3529411764705883,0.11764705882352941,0.0,0.2903225806451613,-1.0588235294117645,CRAM,0.9151719020591779
C23H21O15N,550.083846,23,21,15,1,0,0,CHON,14.0,0.9130434782608695,0.6521739130434783,0.043478260869565216,0.41379310344827586,0.5217391304347827,N_containing,1.270524786025255
C16H29O12N3S3,550.084125,16,29,12,3,3,0,CHONS,4.0,1.8125,0.75,0.1875,0.0,0.625,carbohydrate_like,1.36325429475379
C23H22O15,550.09206,23,22,15,0,0,0,CHO,13.0,0.9565217391304348,0.6521739130434783,0.0,0.3548387096774194,0.34782608695652195,other,1.2621840199511776
C19H37O5NS6,550.0923635,19,37,5,1,6,0,CHONS,2.0,1.9473684210526316,0.2631578947368421,0.05263157894736842,0.0,-0.6315789473684212,lipid_like,1.3001779297777978
C17H33O11N3S3,550.120426,17,33,11,3,3,0,CHONS,3.0,1.9411764705882353,0.6470588235294118,0.17647058823529413,0.0,0.23529411764705888,carbohydrate_like,1.3524937961937622
C29H30O4NS2P,550.128207333333,29,30,4,1,2,1,CHONSP,15.5,1.0344827586206897,0.13793103448275862,0.034482758620689655,0.4782608695652174,-0.6896551724137927,CRAM,0.8439424165044465
C27H27O6N2SP,550.12866225,27,27,6,2,1,1,CHONSP,15.5,1.0,0.2222222222222222,0.07407407407407407,0.525,-0.44444444444444464,aromatic,0.9432990355726956
C25H29O13N,550.1565957,25,29,13,1,0,0,CHON,12.0,1.16,0.52,0.04,0.2857142857142857,0.0,N_containing,1.2676850203552412
C28H30O5N3SP,550.157105,28,30,5,3,1,1,CHONSP,15.5,1.0714285714285714,0.17857142857142858,0.10714285714285714,0.5121951219512195,-0.5,aromatic,0.9519006748740654
C25H30O13,550.164650085714,25,30,13,0,0,0,CHO,11.0,1.2,0.52,0.0,0.24324324324324326,-0.16000000000000014,other,1.259344254281164
C19H39O11NSP2,550.164989,19,39,11,1,1,2,CHONSP,1.0,2.0526315789473686,0.5789473684210527,0.05263157894736842,0.0,-1.1578947368421053,carbohydrate_like,1.0917006025254723
C26H33O12N,550.1928532,26,33,12,1,0,0,CHON,11.0,1.2692307692307692,0.46153846153846156,0.038461538461538464,0.23684210526315788,-0.23076923076923084,CRAM,1.04658859796037
C26H33O12N,550.1931935,26,33,12,1,0,0,CHON,11.0,1.2692307692307692,0.46153846153846156,0.038461538461538464,0.23684210526315788,-0.23076923076923084,CRAM,1.04658859796037
C26H34O12,550.201083129032,26,34,12,0,0,0,CHO,10.0,1.3076923076923077,0.46153846153846156,0.0,0.2,-0.384615384615385,CRAM,1.032781165219626
C27H38O11,550.237375666667,27,38,11,0,0,0,CHO,9.0,1.4074074074074074,0.4074074074074074,0.0,0.16279069767441862,-0.5925925925925926,CRAM,1.0569259919478784
